dep_city,arr_city,number
哈密,吐鲁番,283
哈密,昌吉,213
哈密,乌鲁木齐,135
哈密,阿拉善盟,125
哈密,张掖,85
哈密,巴州,65
哈密,武威,61
哈密,兰州,28
哈密,嘉峪关,27
昌吉,乌鲁木齐,12675
昌吉,石河子,2744
昌吉,五家渠,1615
昌吉,塔城,589
昌吉,哈密,260
昌吉,克拉玛依,233
昌吉,阿勒泰,228
昌吉,吐鲁番,199
昌吉,伊犁,134
昌吉,巴州,70
博州,双河,1404
博州,伊犁,349
博州,乌鲁木齐,116
博州,塔城,97
博州,石河子,43
博州,克拉玛依,41
博州,昌吉,39
博州,可克达拉,16
博州,巴州,11
博州,吐鲁番,5
巴州,阿克苏,1031
巴州,乌鲁木齐,605
巴州,海西州,392
巴州,吐鲁番,297
巴州,和田,191
巴州,哈密,118
巴州,伊犁,102
巴州,昌吉,60
巴州,喀什,45
巴州,克拉玛依,30
阿克苏,阿拉尔,2028
阿克苏,巴州,1105
阿克苏,喀什,196
阿克苏,和田,154
阿克苏,乌鲁木齐,132
阿克苏,克州,120
阿克苏,吐鲁番,94
阿克苏,图木舒克,88
阿克苏,伊犁,39
阿克苏,哈密,38
克州,喀什,2340
克州,阿克苏,108
克州,和田,50
克州,新疆墨玉县,15
克州,乌鲁木齐,14
克州,巴州,4
克州,图木舒克,3
克州,新疆于田县,2
克州,塔城,2
克州,伊犁,2
喀什,克州,2714
喀什,和田,699
喀什,图木舒克,648
喀什,阿克苏,345
喀什,乌鲁木齐,145
喀什,新疆墨玉县,137
喀什,巴州,102
喀什,新疆和田县,46
喀什,伊犁,38
喀什,阿拉尔,27
和田,喀什,632
和田,巴州,426
和田,阿克苏,302
和田,阿拉尔,152
和田,乌鲁木齐,129
和田,克州,73
和田,昌吉,15
和田,海西州,7
和田,吐鲁番,7
和田,图木舒克,5
伊犁,可克达拉,2745
伊犁,塔城,1727
伊犁,克拉玛依,1506
伊犁,乌鲁木齐,472
伊犁,博州,362
伊犁,石河子,173
伊犁,昌吉,131
伊犁,巴州,94
伊犁,喀什,31
伊犁,吐鲁番,30
塔城,石河子,2968
塔城,伊犁,1676
塔城,克拉玛依,1600
塔城,乌鲁木齐,712
塔城,昌吉,546
塔城,阿勒泰,141
塔城,博州,107
塔城,北屯,43
塔城,吐鲁番,26
塔城,哈密,18
阿勒泰,北屯,2069
阿勒泰,乌鲁木齐,170
阿勒泰,昌吉,158
阿勒泰,塔城,122
阿勒泰,克拉玛依,109
阿勒泰,伊犁,34
阿勒泰,哈密,10
阿勒泰,巴州,7
阿勒泰,酒泉,5
阿勒泰,吐鲁番,5
石河子,塔城,2658
石河子,昌吉,2595
石河子,乌鲁木齐,1300
石河子,克拉玛依,254
石河子,伊犁,215
石河子,吐鲁番,63
石河子,五家渠,62
石河子,博州,44
石河子,哈密,34
石河子,巴州,18
阿拉尔,阿克苏,2417
阿拉尔,巴州,78
阿拉尔,和田,64
阿拉尔,喀什,45
阿拉尔,乌鲁木齐,33
阿拉尔,图木舒克,28
阿拉尔,新疆墨玉县,16
阿拉尔,吐鲁番,10
阿拉尔,克州,9
阿拉尔,伊犁,9
图木舒克,喀什,667
图木舒克,阿克苏,70
图木舒克,阿拉尔,27
图木舒克,巴州,16
图木舒克,乌鲁木齐,10
图木舒克,克州,7
图木舒克,和田,3
图木舒克,吐鲁番,1
图木舒克,长沙,0
图木舒克,郑州,0
五家渠,乌鲁木齐,2493
五家渠,昌吉,1611
五家渠,石河子,62
五家渠,吐鲁番,33
五家渠,塔城,24
五家渠,哈密,14
五家渠,巴州,12
五家渠,伊犁,12
五家渠,阿勒泰,10
五家渠,克拉玛依,10
香港,深圳,12079
香港,广州,1350
香港,东莞,1187
香港,珠海,945
香港,澳门,827
香港,惠州,427
香港,佛山,404
香港,中山,357
香港,江门,261
香港,上海,120
台湾,泉州,90
台湾,厦门,82
台湾,香港,77
台湾,上海,51
台湾,深圳,48
台湾,福州,38
台湾,澳门,21
台湾,宁波,17
台湾,广州,13
台湾,无锡,12
